,subjects,AV,CL,CM,CeM,L-Sg,LD,LGN,LP,MDl,MDm,MGN,MV(Re),Pc,Pf,Pt,PuA,PuI,PuL,PuM,VA,VAmc,VLa,VLp,VM,VPL,Whole_thalamus
31,0v2pek_NT-HA,119.451333,29.63748,253.664315,48.137959,34.277296,14.44683,212.030106,94.632874,214.295663,588.268236,127.054524,7.350082,3.595001,62.116838,7.081542,220.814029,222.924784,201.058028,1094.869947,402.049512,28.758232,665.867161,890.04828,20.772621,980.378889,6543.581563
32,1004,151.64062,23.777144,262.905291,73.951658,27.913632,22.493137,279.589031,114.040784,337.960695,909.803689,97.877462,14.495512,5.055955,69.715692,7.803466,312.500601,331.503048,291.346761,1397.968433,436.693078,35.394081,725.041011,968.255287,27.65466,1078.686309,8004.067035
33,1006,112.742519,25.838416,227.945016,76.483185,19.609707,21.783267,280.11277,98.558789,304.157149,892.4823,107.693914,15.471595,4.441857,52.944585,6.513893,247.021946,278.123413,168.762547,1221.414572,394.723093,34.114851,581.305201,732.209535,20.743732,817.800277,6742.998129
34,1008,128.896721,22.731376,308.183852,71.654131,23.731586,29.698787,350.111501,109.545602,392.083404,1103.614778,147.006357,14.839384,6.098526,62.723688,8.15836,312.343935,294.776196,237.270727,1489.213909,454.679145,38.025078,752.574981,968.427672,33.56293,1055.945989,8415.898615
35,1009,160.68249,28.252947,236.672984,82.886942,30.166672,26.252665,302.665438,79.939065,372.917363,1023.559804,138.901446,15.858553,5.285014,55.530924,6.956033,280.291852,290.32767,206.0617,1357.241148,510.866371,38.644905,665.239689,789.244415,19.246912,836.28192,7559.974922
36,100dyq_TI-HL,102.531266,25.230591,175.609775,48.194362,15.25062,18.976831,157.201247,88.83772,183.23022,495.166047,77.035029,8.906956,3.011624,45.848842,5.323907,192.813436,235.228006,227.792075,974.037156,274.256676,21.058972,476.995027,637.447311,15.4598,702.4834,5207.926896
37,1017,122.882441,26.616846,275.873911,75.471101,23.748785,31.384901,275.00012,153.591951,343.386728,1005.200088,99.856172,18.422118,4.629461,61.443906,7.381586,275.261063,346.214485,200.613046,1347.893568,437.627506,40.090566,675.213315,872.306863,22.674966,942.07574,7684.861234
38,1021,137.386376,27.613725,235.759293,67.734972,16.62804,24.266018,306.751316,110.249023,295.113941,828.828532,119.767105,16.753647,4.544917,55.664117,7.225076,216.820006,292.986086,154.95017,1161.174884,406.234037,33.308806,582.36214,750.934581,20.363148,849.724062,6723.144018
39,1025,136.413479,29.173981,274.50421,75.026871,23.112917,34.7446,363.927161,124.19847,363.064002,1091.271777,109.790608,15.90445,5.733736,61.910981,7.788493,293.477821,333.465267,181.214044,1470.538445,466.959243,39.91603,713.808652,899.021027,22.067254,972.15963,8109.193149
40,1031,154.189256,31.23151,248.106176,76.77475,20.840612,34.58101,288.244276,126.111181,357.162743,1023.120378,110.757328,16.026673,4.811896,54.981764,7.386025,306.613811,317.831868,227.577321,1411.415141,464.136717,35.41092,687.57298,877.222356,21.604675,984.515677,7888.227045
41,1032,129.540768,25.321817,212.875805,63.649403,25.407275,24.640854,261.805947,104.907021,278.767864,787.042956,114.661408,14.2544,4.177026,54.902731,6.401596,222.520872,224.403906,163.931788,1110.864523,403.977211,30.887905,564.542052,699.329608,17.541407,784.033047,6330.389193
42,1033,134.930554,35.605808,275.302829,76.421311,18.596277,34.794009,334.095554,146.079597,341.158444,1039.690465,126.752398,17.211788,6.008137,60.516384,8.596071,281.680613,307.760161,183.178107,1393.30312,479.37541,39.720144,750.888178,995.145439,32.685573,1130.851537,8250.347908
43,1034,125.079387,33.3862,222.813136,55.790953,21.380373,34.021679,243.042338,100.326375,260.569165,786.21014,115.541112,8.076465,3.717538,54.109514,7.300038,245.375347,253.660687,207.595537,1227.935014,373.233883,29.785666,605.39386,813.048701,19.976661,944.85551,6792.22528
44,1035,135.588418,27.215078,264.689494,69.479999,25.139479,33.859709,301.98014,130.112833,343.67112,922.947133,132.98579,16.803235,4.199731,61.315543,7.801431,276.475658,277.37336,185.980152,1290.291779,419.717664,33.070634,633.045817,855.956003,27.161637,1048.823819,7525.685657
45,1037,138.113794,30.091043,286.78546,73.470897,22.304795,36.019936,307.62376,104.10367,356.016264,971.724327,112.892306,16.36976,5.229749,70.837999,8.185523,297.15519,266.360924,257.878138,1284.923911,434.863493,36.453485,691.82385,907.019467,29.021405,1153.110712,7898.379856
46,1038,115.128807,23.654742,228.646292,75.999569,17.780125,30.625486,264.380398,119.662253,317.091564,1000.595043,93.451783,15.700452,5.392794,44.234569,6.73468,275.750843,285.118561,184.762696,1301.566682,425.982431,35.755125,704.558499,929.414494,21.088571,923.068635,7446.145094
47,1044,121.574323,24.66903,245.063998,61.273123,24.88773,30.810279,293.097871,124.758463,306.528714,825.570529,116.070012,16.128721,4.281798,54.587423,7.170638,238.616594,296.868915,180.865297,1186.740312,379.223711,30.226715,589.099846,766.674819,19.091482,821.135092,6765.015435
48,1045,152.796561,27.004164,265.391199,87.899472,22.058953,32.425175,347.466978,104.494141,391.587469,1072.147482,124.786458,17.711368,5.115137,67.414872,7.949996,305.949714,315.582317,205.144156,1384.119375,516.702491,40.513798,697.102169,862.508669,21.905327,974.693139,8050.470579
49,1047,177.89749,37.477455,336.83831,96.219139,29.503906,44.38887,301.367586,147.623543,447.852003,1155.635098,157.440677,25.360994,5.579011,72.985302,9.416661,305.627899,303.751978,203.791354,1483.421813,535.887232,40.84332,787.944732,983.953796,36.153248,1088.120071,8815.081487
50,1048,134.167121,24.765347,255.217605,59.018168,20.698865,34.075738,279.467342,119.635489,339.403529,927.275658,130.077052,11.85951,4.347728,58.396586,7.593996,248.23735,253.55598,216.347875,1199.976936,421.634821,33.731132,716.432992,921.702892,22.589891,923.04424,7363.253841
51,10fghb_NT-HL,136.06701,29.629072,216.388731,50.121248,32.496015,17.283457,269.10211,113.160786,215.217813,508.031769,110.176446,7.949641,3.602485,56.988109,7.0795,218.367544,312.042676,250.189647,1179.496136,384.316249,27.512465,578.442451,761.999319,19.639332,874.048371,6379.348383
52,10rz9l_NT-HA,111.585836,27.623558,207.68814,60.108293,19.704067,21.110306,225.01323,89.511187,223.404276,622.361667,96.830392,10.836067,3.721454,59.304475,6.020626,176.380917,210.550755,146.771462,912.669003,346.16899,26.948482,512.093233,649.605127,17.392061,716.879334,5500.282937
53,12ltfv_NT-HL,126.599903,28.670094,204.203759,57.289986,16.625628,19.962253,186.95432,78.049342,240.375013,636.179231,101.965745,11.203147,3.305367,51.953363,5.87186,214.905632,207.64996,194.472971,1043.97083,342.733026,27.792493,539.516157,694.403046,18.419709,759.26092,5812.333757
54,1bcltx_NT-HA,141.298127,29.447618,241.029805,65.677079,24.225219,13.342382,157.958108,90.521345,226.002403,543.424157,127.010807,7.897299,3.387911,66.520239,6.478431,200.289027,188.665614,168.886429,959.576474,356.358814,28.338731,584.716815,752.945064,19.77005,844.270691,5848.038642
55,1ckbs1_TI-HL,153.727825,32.146384,239.969862,49.895008,20.71466,28.296141,258.767603,103.15458,233.050168,601.604551,98.621103,8.029738,3.528038,64.386305,6.795373,195.19308,227.78073,163.864542,983.469324,367.806193,29.607872,581.022541,760.678405,21.184167,821.143126,6054.437318
56,1edapx_TI-HL,119.863529,27.817794,229.0813,54.044499,12.103347,21.69806,202.091028,100.953149,263.19506,777.117575,96.393513,7.511416,3.696595,56.287234,6.443992,203.923821,201.492451,173.624651,971.699113,367.510107,27.765183,600.266733,781.515253,20.628666,869.462346,6196.186416
57,1lotbt_NT-HL,133.276429,30.615858,247.361973,58.627277,15.232326,22.282076,199.730142,111.319953,253.932939,709.37084,100.60626,11.410842,4.255871,64.300832,6.600763,188.490682,203.59868,139.397944,964.989961,420.518284,32.898358,659.863369,838.449506,19.5862,797.031462,6233.748827
58,1n6aqp_NT-HA,140.631806,33.895964,223.62439,67.697299,26.696517,18.563016,178.363325,110.605619,222.924012,638.646965,115.765391,12.191707,3.738405,63.405957,6.288899,209.135182,237.112451,193.209459,1037.542679,391.831323,27.711145,578.525614,739.183326,18.719247,810.948528,6106.958225
59,1ngprg_NT-HA,151.441836,33.891701,214.473482,65.626982,13.128382,13.621254,217.315778,79.574025,223.550378,691.09913,96.210697,7.918303,4.250862,49.978483,5.877613,234.615932,245.964279,171.595363,1128.793843,391.136635,33.912331,589.327707,756.322911,20.59832,798.807942,6239.034169
60,1ojbyp_TI-HL,104.115043,23.933881,213.429576,61.244516,11.365705,13.976633,233.326884,97.677813,202.702121,652.135803,80.703264,8.865606,4.652274,52.33138,5.580154,194.097683,246.767063,178.726213,1000.151844,354.898522,30.534005,541.454206,699.777878,19.167847,762.005488,5793.621403
61,1uzp40_NT-HL,96.641112,23.17541,217.302077,53.72137,28.538066,14.091207,227.013937,89.299956,233.46593,641.185639,112.214542,10.733396,3.66643,61.226152,6.119348,197.763375,226.143797,172.856987,938.622219,342.38864,28.577947,530.583663,673.957105,20.360901,806.282488,5755.931695
62,20ijyr_TI-HA,136.679753,25.347858,239.373047,68.028302,24.297702,13.273993,267.688512,96.525273,267.160142,740.25593,69.864033,12.231329,4.434508,70.107771,6.468256,212.843429,266.083673,201.07775,1012.712997,457.729828,34.129885,656.878708,805.003269,18.03319,783.566812,6489.795947
63,2d3gfx_TI-HL,93.398659,24.685832,203.418061,38.940412,22.091571,17.512469,232.386603,112.926593,228.986095,592.384792,104.622589,5.715547,2.828931,53.070809,5.951751,192.873438,271.764727,185.829612,1057.133404,326.381363,22.94922,528.168795,722.663825,21.032883,848.79827,5916.516251
64,2dvqzz_NT-HA,86.91577,24.583045,197.696969,43.698274,16.922782,16.024428,201.137005,108.610523,212.577626,535.810561,86.370418,9.756689,2.48497,50.903065,6.084855,206.020825,280.324918,176.607986,1081.075277,258.147232,21.450786,431.050105,592.042786,20.465719,774.911667,5441.674283
65,2hgbdw_TI-HA,104.623136,22.851795,209.269638,39.533165,24.853418,10.404791,212.084104,84.806672,161.884085,419.411105,115.136105,5.399191,2.579622,52.930039,5.765394,171.9089,208.163842,183.165772,920.49547,273.360201,22.121036,471.164048,635.650753,19.28654,776.520583,5153.369406
66,2i56wv_NT-HL,105.630682,19.734596,223.642697,34.334438,13.012732,14.426883,175.723114,92.575401,230.458392,631.023981,69.131888,3.418214,3.267147,35.269579,5.793147,177.031956,182.968729,147.205463,873.161063,350.335338,26.598558,552.939786,719.703983,21.462438,765.302386,5474.152588
67,2iif87_NT-HL,94.486791,22.352489,181.291823,46.916741,13.620127,3.917645,189.46268,70.138264,228.87253,649.737881,61.588111,6.892481,3.621899,54.621557,4.815404,186.626009,182.363731,142.999552,870.916365,358.887982,27.024111,528.77472,698.392536,14.57714,663.615818,5306.514387
68,2kyuoc_TI-HL,118.613703,24.280367,254.246769,49.179036,26.45844,10.847803,282.805407,74.090269,223.480467,642.792718,133.818776,5.564553,4.150168,55.132252,6.90186,290.339212,278.856731,250.128742,1401.14766,352.039794,31.014649,631.973543,842.961915,23.129189,981.985033,6995.939054
69,2l6e9u_TI-HL,134.957115,41.033408,240.05704,63.241587,18.38658,21.933757,262.512997,119.601631,184.836324,597.238041,110.445079,10.048941,4.70045,58.564267,6.9051,207.045186,206.38937,171.538287,1016.589858,370.712228,32.158984,651.887779,873.818235,21.779328,913.032633,6339.414204
70,2mv0de_TI-HL,104.552914,27.27022,250.672965,59.043481,16.494234,8.816308,247.972507,77.835933,243.263451,692.012098,117.728815,10.281258,3.872997,58.94135,6.995911,265.346939,275.196887,288.287448,1391.875912,404.373148,30.965761,658.630793,861.757458,23.842565,984.633322,7110.664673
71,2nq9f4_NT-HA,141.530346,33.653803,244.704286,63.903305,20.312745,23.659363,202.316508,122.193641,231.337406,587.165597,104.231363,10.407307,3.56384,67.665505,6.748905,179.928067,239.414702,183.969329,940.526663,395.011133,28.04748,600.971622,798.044228,21.032769,873.402266,6123.742182
72,2qn10p_NT-HL,126.354366,28.469852,255.36651,70.735166,18.759968,22.896094,214.119209,105.978492,251.68022,698.071921,77.70152,11.085992,4.160121,68.69266,6.792853,212.65835,228.931323,159.452893,1035.623316,406.486915,33.679005,672.261788,881.055528,24.107052,898.821988,6513.943105
73,2t7k11_NT-HL,89.396374,21.415394,177.29316,44.50741,14.122869,15.769743,201.602436,86.516581,202.087362,555.99585,85.94262,7.56865,2.844097,47.737497,5.003679,195.909766,210.077459,178.171942,948.104719,270.737007,21.372137,431.073306,566.518505,15.576659,670.683656,5066.02888
74,2upj1i_TI-HL,139.125074,25.975977,319.966306,80.594427,27.87542,17.12396,291.545426,110.803836,270.247528,831.77505,141.266524,16.33381,5.496828,73.961418,8.654377,274.234995,291.768082,250.734203,1337.596792,477.250107,40.22536,758.259222,990.835662,32.667302,1091.978676,7906.296361
75,2vcl1z_TI-HL,98.359821,25.659134,250.508904,47.988779,31.158057,22.51046,236.191558,101.581704,264.860224,725.9367,107.690932,9.338701,3.947271,65.604597,7.616131,246.797765,349.929828,236.318072,1364.885651,319.986923,28.513911,533.881308,720.593669,22.062491,903.352045,6725.274634
76,2w9gjo_TI-HL,95.709459,28.016484,205.988956,37.545108,14.38508,22.446799,178.368322,114.410084,228.130755,583.586719,84.231769,4.997751,2.541749,50.734384,5.4942,178.831098,189.562213,136.074216,865.508392,298.049928,23.622799,529.455047,702.372587,18.090726,752.846946,5351.001572
77,2yt56w__TI-HA,89.146717,20.739849,184.224325,47.503323,12.090112,10.80194,146.334401,74.023177,178.158572,502.5867,77.143629,8.872515,2.832881,51.967643,5.020392,173.529124,192.090324,169.339305,839.704679,254.880018,21.473054,429.440494,572.370638,18.205671,702.528342,4785.007824
78,32cosp_NT-HL,148.984184,39.426316,236.896286,63.983656,17.022427,25.544697,249.564292,103.894383,235.572217,641.093772,112.155655,10.761616,4.138249,65.52117,6.45799,226.924655,259.813897,202.145336,1154.299422,379.963462,31.204383,571.44749,759.363264,21.440185,851.336244,6418.955249
79,35doj2_NT-HL,76.594169,19.276053,162.40589,49.305756,12.838191,14.556735,210.267773,60.788933,201.576902,579.901823,70.821601,9.03673,2.83168,40.397656,4.554841,180.53925,232.148253,150.129353,883.463502,273.610149,23.389818,419.881125,567.192966,15.656239,636.957721,4898.12311
80,3abgx0_NT-HL,119.719379,26.588733,231.741953,46.596618,11.280732,10.022324,185.526883,96.978988,214.150998,621.79745,96.142222,6.726913,3.614885,52.281823,6.115116,203.048259,236.509922,196.900242,1101.074514,342.998119,27.692189,574.82562,750.796155,17.761694,771.926871,5952.818601
81,3dmk0a_TI-HL,131.230142,43.935861,232.994694,47.45642,16.823526,40.219715,243.16772,142.807952,253.179381,690.802535,103.051379,9.597148,3.95693,53.834733,6.940188,228.204599,265.216749,178.946317,1159.233789,348.884089,28.01664,577.851999,771.951446,23.069812,929.917439,6531.291201
82,3dzl8b_NT-HL,114.876829,27.413977,263.266634,63.43819,28.025929,24.562222,259.166037,89.230863,229.309491,642.299107,129.378138,10.355892,3.8549,62.253878,7.591007,240.15325,267.639628,224.018618,1168.925406,333.418305,28.070495,577.201217,803.200462,24.876892,976.206485,6598.733852
83,3gh6yq_TI-HL,105.492281,27.685252,247.433669,48.167195,27.517731,10.620893,191.627026,86.900793,232.809051,691.557889,93.983404,7.507258,3.541354,68.524115,6.22785,173.401358,187.794678,151.26158,822.737457,347.427022,28.513203,577.818559,747.549794,18.733556,804.294192,5709.127159
84,3ipb68__NT-HL,100.889931,22.681592,269.43374,51.926972,40.232939,18.718061,284.012171,113.959569,244.11005,635.101322,136.38786,10.142046,3.614847,67.999165,7.425927,260.839467,326.533751,262.506149,1351.972827,359.909518,27.049382,619.48266,835.366148,27.414012,1067.822953,7145.533059
85,3jwrm3_NT-HL,135.030219,26.32664,203.360456,62.36755,23.065095,20.168969,233.533639,100.115419,233.106754,608.804646,98.899104,13.347177,4.185052,55.28575,6.113495,217.015902,210.417967,245.961183,988.545811,394.538479,28.987125,574.472444,726.512211,18.602556,719.692943,5948.456586
86,3kduyt_NT-HA,126.789996,37.49391,258.697833,56.126205,17.711044,22.524308,269.972465,121.587369,242.174496,702.998007,122.78057,11.252508,4.827987,63.68953,7.09893,221.049939,256.398398,198.749166,1109.547799,388.753935,31.58451,633.242004,833.472107,22.544209,865.882788,6626.950013
87,3ol324_TI-HA,121.21858,38.146584,317.983171,75.541243,43.655488,34.727785,291.714055,134.064359,246.706918,763.841131,127.285607,13.356746,5.387181,85.23806,7.999697,243.505518,267.20634,179.304856,1209.538977,401.924804,37.032145,698.222377,903.739775,30.401783,1051.248243,7328.991423
88,3oz8tm_NT-HA,152.308637,32.223684,231.674992,72.113867,19.235155,20.663224,201.823041,103.181516,279.43739,772.526488,98.409957,11.364647,3.763401,57.287606,6.594368,220.180537,252.951961,187.360155,1088.943946,392.064456,34.462465,603.491379,757.548058,23.486378,846.834361,6469.931666
89,3pdegp_NT-HL,134.797597,34.080076,258.060149,48.607143,22.808789,17.749809,190.847433,99.553925,179.866144,513.545041,125.436013,5.955335,3.505245,61.244745,7.303296,198.85697,210.931794,177.012037,1069.793282,355.120926,28.011713,613.088535,842.300328,20.916518,892.809302,6112.202146
90,3s9x2q_NT-HL,121.252548,30.77747,264.047944,49.816861,36.583726,12.637089,302.049756,75.840227,205.943132,621.758551,156.37471,7.506729,4.605884,58.991775,8.794938,208.93241,256.204341,183.265782,1225.10161,407.014679,30.270148,668.558833,921.754631,22.894648,1128.195087,7009.173508
91,3tm75t_NT-HL,185.623362,46.604192,260.906758,73.408482,23.668912,17.474035,191.127644,114.800444,262.197551,710.188727,138.096305,10.126516,4.289086,65.068709,7.715642,202.604002,199.13821,189.546998,993.535786,415.720565,34.231661,614.121899,806.566169,20.03265,916.240126,6503.034432
92,3tov1v_TI-HA,121.60482,25.93258,249.618128,49.341672,30.287449,14.665068,218.327388,95.172591,270.072404,698.88752,103.938041,8.174634,3.707404,55.330985,7.278853,214.015551,249.143179,192.85383,1087.078061,404.418921,28.070085,643.162352,823.028914,24.725341,926.258755,6545.094528
93,3ucbt4_NT-HL,98.727167,23.914406,201.347519,42.780995,11.679721,23.352354,196.595893,87.043807,200.762964,582.763207,92.149434,6.051858,3.345686,46.176577,5.526759,159.18333,186.516606,134.353708,845.772351,274.128548,23.619123,467.361774,642.664452,15.533415,692.069079,5063.420731
94,3xo04l_TI-HA,118.880421,25.670006,152.302033,56.181798,10.46319,23.742075,174.336589,77.46832,193.372995,513.181983,70.683942,11.41894,2.627489,41.465684,4.687457,182.737266,186.817451,141.67083,832.32398,280.386032,22.441909,399.949794,505.829673,12.618633,566.978401,4608.236893
95,3yo9ow_TI-HL,121.96339,30.691964,241.208854,54.951852,12.579671,23.243818,209.959642,127.20555,225.382406,603.253994,107.763319,10.40906,3.417185,68.237331,6.695844,205.591926,219.71527,209.445401,1011.7072,388.362608,28.417981,577.99501,760.685056,20.295012,889.501328,6158.680674
96,40i7j1_NT-HA,91.003212,22.8552,210.269007,48.666289,15.184955,7.486627,174.824466,94.939515,233.810491,606.413701,87.91313,8.595674,3.434985,56.630135,5.137942,196.513634,202.141669,183.177825,943.192075,340.777981,25.763319,537.56471,692.379824,16.975219,723.352634,5529.004217
97,47942s_TI-HL,103.270735,34.625353,279.896977,43.174821,36.527428,15.262703,208.556329,127.498041,286.811414,677.992802,147.07743,6.98299,3.033785,60.358158,8.138228,271.705413,244.815915,262.144305,1363.028426,359.2149,28.632458,621.101356,862.942679,23.886183,1091.271386,7167.950214
98,47y10c_NT-HL,115.343267,24.168833,254.49379,52.323959,36.734665,12.956132,279.45034,110.357595,225.674413,579.63889,133.620075,10.6208,3.643877,65.672801,7.423215,246.956483,330.229767,245.67026,1314.482626,350.245018,28.037428,595.184169,790.6042,27.418591,993.685292,6834.636484
99,4a71bn_TI-HA,104.671088,24.90322,230.84748,47.759215,18.741997,16.440875,202.064103,93.306939,220.122551,604.509804,94.760193,8.062121,3.351123,61.864597,6.042794,194.400971,216.972917,152.579988,1015.238901,317.136318,25.935452,554.884188,728.814927,17.204089,789.279833,5749.895686
100,4higip_NT-HL,100.047047,22.093219,247.465484,55.45918,20.323342,18.299071,264.948453,89.596592,273.361252,701.450389,115.472253,11.061122,4.076282,65.274836,6.947753,240.966928,268.395323,239.723299,1174.333827,332.35684,28.789015,547.840518,737.947234,30.100532,952.150113,6548.479906
101,4hs6we_TI-HA,96.215757,24.91346,201.336872,40.993051,21.271443,11.694692,166.762688,71.341745,194.017412,544.852466,78.887987,5.476946,3.569503,45.109792,7.142599,169.851131,200.345861,154.4911,979.484245,367.983001,28.525616,576.714601,782.902914,19.394604,911.664672,5704.94416
102,4n0ug9_TI-HA,142.88863,44.612827,258.964078,51.160206,22.977243,26.014342,266.870256,112.732115,162.604644,561.59213,138.011763,8.218986,4.338903,52.775153,8.690099,180.139664,206.635546,174.537705,1044.466335,335.438607,29.319726,641.463741,906.353462,22.496239,1035.002028,6438.304427
103,4n12gr_NT-HL,122.255705,37.339651,186.906683,55.966987,22.567531,20.973272,181.058173,93.31326,239.728466,653.572986,93.701173,10.595651,3.003086,51.282755,4.508209,208.810771,170.381994,137.596479,871.402947,264.268219,20.615429,406.035485,530.53036,13.7143,602.018936,5002.148508
104,4sdj2b_NT-HL,144.014975,25.126869,224.660231,60.927043,16.79028,9.535189,193.731016,73.47014,281.970853,832.289906,111.594984,14.469129,3.686357,50.166409,6.595123,217.472608,188.049031,166.710851,949.964527,373.730604,26.496401,579.508011,741.35791,20.332763,817.942365,6130.593574
105,4sg7vp_NT-HL,119.133564,29.837882,239.480211,54.600534,14.851652,21.749992,241.230709,102.769905,225.514931,658.220905,108.968214,10.841596,3.782015,62.185121,6.483091,200.037718,230.451373,149.383629,1053.472341,322.356991,27.96128,519.36092,703.8311,23.438035,831.610739,5961.554448
106,4tzxge_NT-HA,105.915499,27.582444,209.646841,43.974912,17.778435,3.067775,173.11099,50.489067,187.550441,590.419116,94.615448,5.602539,3.281641,56.890383,5.932309,187.305245,202.978372,185.449805,922.26636,300.45329,25.379061,524.439052,709.258808,19.026368,814.377615,5466.791817
107,4umqbg_TI-HL,131.207733,34.776112,214.26112,60.186826,13.490656,30.329101,216.575759,102.070369,236.710111,722.810779,94.500324,11.896132,4.019451,52.967468,6.224924,215.698503,263.675694,165.394047,1144.72315,368.03558,31.946717,580.971641,737.042958,19.673844,818.846702,6278.0357
108,4w2ugi_NT-HL,152.060636,38.530999,302.515072,58.169488,29.799248,20.800134,336.348384,145.327081,264.871456,765.880808,117.191247,7.948907,4.66923,71.198524,7.685403,254.644736,284.072068,201.824805,1284.139158,436.773037,31.423791,734.764998,994.875381,30.514202,1125.569085,7701.597879
109,5brg9a_NT-HL,162.065238,42.781485,222.295304,52.24707,16.715118,25.477584,249.487453,101.443534,240.677655,647.006806,112.831609,5.350713,4.215948,54.336944,6.846309,221.22924,238.320249,189.102949,1134.748259,404.889614,31.213464,623.806689,804.422139,23.042617,929.43241,6543.9864
110,5bu1lg_TI-HA,142.763863,34.878092,226.413338,59.688867,16.579477,22.774981,204.932799,118.709897,226.473878,596.643772,109.464317,9.108885,4.290974,62.260166,6.00955,213.529349,229.991579,225.030375,1070.092309,420.522827,32.683448,631.669671,821.020579,16.641304,804.393936,6306.568235
111,5el02z_TI-HA,128.882366,29.053086,234.529723,44.497019,13.456687,14.635079,213.393906,107.801795,221.749779,637.418719,71.256497,7.235575,3.558843,63.413212,7.053906,206.197276,271.885382,165.274464,1105.107132,312.341575,27.503437,571.762266,788.736393,26.842742,956.952764,6230.539622
112,5fghll_TI-HL,96.104953,20.570104,289.133989,56.978374,25.597333,10.755964,254.243944,91.364292,297.546809,807.559258,94.905299,10.020958,4.214467,73.573894,7.507221,282.863445,348.466674,272.266478,1341.989406,390.663901,34.91128,698.962097,918.822087,26.307116,1070.323054,7525.652401
113,5j390m_NT-HA,91.318708,19.182675,228.37488,49.075855,12.501621,18.458196,265.901711,83.897269,268.566745,668.459483,93.869741,5.630365,3.754179,49.005461,6.862598,226.230095,283.006933,260.434936,1251.358804,390.688651,34.327119,650.170892,878.218517,21.941951,960.93505,6822.172435
114,5nf15m_TI-HL,119.629213,27.698367,199.680688,56.517844,14.498335,25.65971,212.408165,105.468666,234.087272,638.270455,104.778683,10.468755,3.631952,53.682132,5.699432,201.395077,220.033972,146.681872,1074.44229,339.369093,27.346338,481.858852,609.138365,17.193103,727.328349,5656.966981
115,5on9c8_NT-HL,130.68022,35.7801,292.860369,60.274575,15.588899,21.261168,181.049676,127.552058,308.325668,868.719896,88.340171,9.669209,4.522875,85.202371,7.51796,217.131874,285.870747,165.594129,1083.657425,450.600668,37.210847,698.048083,904.547896,23.932414,976.093835,7080.033133
116,5rm6ne_NT-HL,105.175504,23.037995,178.268231,43.6149,11.820195,16.551192,200.994375,82.516213,216.052977,538.388207,79.781191,5.584094,2.603485,50.901905,4.966554,179.660359,199.29346,150.224145,923.890532,272.860647,21.425483,478.845205,630.554124,17.270287,700.726181,5135.007441
117,5utf4w_NT-HL,114.354606,24.537034,255.025746,52.440894,36.584085,12.993669,278.875837,109.137932,226.825616,582.614017,133.029484,10.517685,3.663434,65.980554,7.420573,247.131058,330.207916,245.929528,1316.155606,350.138695,28.117365,595.825065,791.497017,27.482769,994.468036,6840.954221
118,5wutjj_TI-HA,165.045165,41.929007,257.276465,55.514458,33.914883,24.775402,217.060939,111.459457,196.647166,578.919951,148.403386,10.272219,4.194039,57.065631,7.505818,203.358234,226.719335,186.482849,1138.308452,391.820434,30.429381,587.30239,796.285788,20.482315,960.285441,6451.458604
119,5xz1jy_NT-HL,71.239607,12.716585,268.476934,40.813989,28.900734,5.108145,177.19482,56.540988,314.137392,767.192569,90.181888,5.340682,3.232568,71.880562,6.202504,229.217103,255.668416,234.509855,1042.874157,371.327811,28.169385,658.858556,832.880507,25.597889,919.236456,6517.500101
120,5yzckj_NT-HA,127.268698,30.419812,269.548983,67.153264,19.638561,19.69127,204.116003,98.018696,226.761265,674.283539,119.195247,10.466407,4.803084,66.272745,6.896632,245.260063,225.363788,262.14547,1169.616022,434.714675,36.338462,696.973348,913.613918,20.487953,894.702514,6843.750422
121,62djma_NT-HL,119.523798,24.903235,251.467988,63.859022,15.656558,13.843181,251.406775,93.202277,260.422238,781.659918,120.337503,14.083108,4.552573,62.35211,7.243862,221.54575,233.494043,171.79432,1086.042765,404.106922,33.172805,644.007483,834.505077,23.673957,934.8628,6671.720069
122,68tefj_NT-HL,95.485534,24.524809,208.294596,42.850586,27.415007,12.064939,178.993767,83.282401,202.896021,582.245695,110.255228,6.830451,3.149939,51.433917,5.939624,194.829112,240.394438,170.8677,1059.813554,247.019333,22.532128,463.746101,651.86161,19.186591,825.807681,5531.720764
123,6a6203_TI-HA,122.685288,26.486322,337.918893,51.467,51.188231,15.357506,291.794535,118.10923,266.879614,673.343128,172.176095,7.975162,3.955276,83.343488,9.393254,257.380234,341.480066,312.875195,1470.175887,394.378584,30.917121,695.700763,949.69692,29.224746,1151.32113,7865.223667
124,6btzgm_NT-HL,96.978321,19.064517,224.585487,60.659327,34.285204,18.13271,306.072704,79.318685,268.100027,642.837427,131.090507,12.978105,3.787621,60.161744,6.797379,237.6661,287.992216,225.530669,1164.197854,378.320542,28.238266,570.895743,735.317531,19.065463,870.339088,6482.413235
125,6d00ug_TI-HL,87.901829,26.946937,238.157465,58.720363,24.288163,10.590414,247.795232,76.844163,209.351631,626.714168,120.683513,11.124981,3.897633,62.217815,6.632959,233.014448,268.237865,235.450668,1159.623447,326.360103,29.096994,532.640305,707.396765,25.156344,915.509596,6244.353801
126,6ddsfu_NT-HL,124.133856,31.531415,265.99156,69.322246,25.666697,19.826738,220.91912,58.684966,257.077419,835.124048,132.203494,9.391669,5.475898,61.441291,9.594207,231.484707,220.049252,187.820918,1235.344594,432.959333,36.084081,717.434409,967.938298,24.770607,1191.125893,7371.396715
